agency_cd,site_no,datetime,tz_cd,121360_00010,121360_00010_cd,121357_00060,121357_00060_cd,121358_00065,121358_00065_cd,121361_00095,121361_00095_cd,121364_00300,121364_00300_cd,121365_00301,121365_00301_cd,121362_00400,121362_00400_cd,277154_63680,277154_63680_cd
USGS,1467042,2023-09-05 04:00,EDT,23.9,P,23.5,P,3.21,P,702,P,6.6,P,78,P,7.5,P,0.3,P:<
USGS,1467042,2023-09-05 04:15,EDT,23.8,P,22.4,P,3.20,P,703,P,6.5,P,77,P,7.5,P,0.3,P:<
USGS,1467042,2023-09-05 04:30,EDT,23.8,P,23.5,P,3.21,P,703,P,6.5,P,77,P,7.5,P,0.3,P:<
USGS,1467042,2023-09-05 04:45,EDT,23.8,P,23.5,P,3.21,P,703,P,6.4,P,76,P,7.5,P,0.3,P:<
USGS,1467042,2023-09-05 05:00,EDT,23.8,P,23.5,P,3.21,P,704,P,6.4,P,75,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 05:15,EDT,23.7,P,23.5,P,3.21,P,704,P,6.3,P,75,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 05:30,EDT,23.7,P,23.5,P,3.21,P,705,P,6.3,P,74,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 05:45,EDT,23.7,P,23.5,P,3.21,P,705,P,6.2,P,73,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 06:00,EDT,23.6,P,23.5,P,3.21,P,706,P,6.2,P,73,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 06:15,EDT,23.6,P,23.5,P,3.21,P,707,P,6.1,P,72,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 06:30,EDT,23.6,P,23.5,P,3.21,P,708,P,6.1,P,72,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 06:45,EDT,23.6,P,23.5,P,3.21,P,702,P,6.0,P,71,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 07:00,EDT,23.5,P,23.5,P,3.21,P,701,P,6.0,P,71,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 07:15,EDT,23.5,P,23.5,P,3.21,P,704,P,6.0,P,70,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 07:30,EDT,23.5,P,23.5,P,3.21,P,704,P,6.0,P,70,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 07:45,EDT,23.5,P,23.5,P,3.21,P,702,P,5.9,P,69,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 08:00,EDT,23.4,P,23.5,P,3.21,P,704,P,5.9,P,69,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 08:15,EDT,23.4,P,23.5,P,3.21,P,705,P,5.9,P,70,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 08:30,EDT,23.4,P,23.5,P,3.21,P,709,P,5.9,P,69,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 08:45,EDT,23.4,P,22.4,P,3.20,P,708,P,5.9,P,69,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 09:00,EDT,23.4,P,22.4,P,3.20,P,709,P,5.9,P,70,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 09:15,EDT,23.4,P,22.4,P,3.20,P,707,P,6.0,P,70,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 09:30,EDT,23.4,P,22.4,P,3.20,P,707,P,6.0,P,70,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 09:45,EDT,23.4,P,22.4,P,3.20,P,708,P,6.0,P,71,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 10:00,EDT,23.4,P,22.4,P,3.20,P,708,P,6.0,P,71,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 10:15,EDT,23.4,P,22.4,P,3.20,P,707,P,6.0,P,71,P,7.3,P,0.3,P:<
USGS,1467042,2023-09-05 10:30,EDT,23.4,P,22.4,P,3.20,P,707,P,6.1,P,72,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 10:45,EDT,23.5,P,23.5,P,3.21,P,711,P,6.3,P,74,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 11:00,EDT,23.5,P,23.5,P,3.21,P,709,P,6.4,P,76,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 11:15,EDT,23.6,P,24.7,P,3.22,P,711,P,6.7,P,79,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 11:30,EDT,23.7,P,24.7,P,3.22,P,715,P,7.0,P,82,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 11:45,EDT,23.7,P,24.7,P,3.22,P,715,P,7.2,P,86,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 12:00,EDT,23.8,P,24.7,P,3.22,P,717,P,7.4,P,88,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-05 12:15,EDT,23.9,P,23.5,P,3.21,P,718,P,7.7,P,91,P,7.5,P,0.3,P
USGS,1467042,2023-09-05 12:30,EDT,23.9,P,23.5,P,3.21,P,717,P,7.8,P,93,P,7.5,P,0.3,P:<
USGS,1467042,2023-09-05 12:45,EDT,24.0,P,22.4,P,3.20,P,717,P,8.0,P,96,P,7.5,P,0.3,P:<
USGS,1467042,2023-09-05 13:00,EDT,24.0,P,21.6,P,3.19,P,717,P,8.1,P,97,P,7.5,P,0.3,P:<
USGS,1467042,2023-09-05 13:15,EDT,24.1,P,21.6,P,3.19,P,719,P,8.4,P,100,P,7.5,P,0.3,P:<
USGS,1467042,2023-09-05 13:30,EDT,24.1,P,21.6,P,3.19,P,716,P,8.6,P,102,P,7.6,P,0.3,P:<
USGS,1467042,2023-09-05 13:45,EDT,24.2,P,21.6,P,3.19,P,714,P,8.8,P,105,P,7.6,P,0.3,P:<
USGS,1467042,2023-09-05 14:00,EDT,24.3,P,21.6,P,3.19,P,719,P,9.0,P,108,P,7.6,P,0.3,P:<
USGS,1467042,2023-09-05 14:15,EDT,24.4,P,22.4,P,3.20,P,718,P,9.2,P,110,P,7.7,P,0.3,P:<
USGS,1467042,2023-09-05 14:30,EDT,24.5,P,22.4,P,3.20,P,717,P,9.4,P,113,P,7.7,P,0.3,P:<
USGS,1467042,2023-09-05 14:45,EDT,24.6,P,21.6,P,3.19,P,722,P,9.6,P,116,P,7.8,P,0.3,P:<
USGS,1467042,2023-09-05 15:00,EDT,24.6,P,21.6,P,3.19,P,718,P,9.8,P,118,P,7.8,P,0.3,P:<
USGS,1467042,2023-09-05 15:15,EDT,24.7,P,21.6,P,3.19,P,718,P,10.0,P,120,P,7.8,P,0.3,P:<
USGS,1467042,2023-09-05 15:30,EDT,24.8,P,21.6,P,3.19,P,719,P,10.1,P,122,P,7.8,P,0.3,P:<
USGS,1467042,2023-09-05 15:45,EDT,24.8,P,21.6,P,3.19,P,718,P,10.3,P,125,P,7.9,P,0.3,P:<
USGS,1467042,2023-09-05 16:00,EDT,24.9,P,21.6,P,3.19,P,718,P,10.5,P,127,P,7.9,P,0.3,P:<
USGS,1467042,2023-09-05 16:15,EDT,25.0,P,20.7,P,3.18,P,718,P,10.6,P,129,P,8.0,P,0.3,P:<
USGS,1467042,2023-09-05 16:30,EDT,25.0,P,20.7,P,3.18,P,713,P,10.8,P,131,P,8.0,P,0.3,P:<
USGS,1467042,2023-09-05 16:45,EDT,25.1,P,21.6,P,3.19,P,714,P,11.0,P,133,P,8.1,P,0.3,P:<
USGS,1467042,2023-09-05 17:00,EDT,25.1,P,20.7,P,3.18,P,719,P,11.1,P,135,P,8.1,P,0.3,P:<
USGS,1467042,2023-09-05 17:15,EDT,25.2,P,21.6,P,3.19,P,716,P,11.3,P,138,P,8.2,P,0.3,P:<
USGS,1467042,2023-09-05 17:30,EDT,25.3,P,21.6,P,3.19,P,715,P,11.4,P,139,P,8.2,P,0.3,P:<
USGS,1467042,2023-09-05 17:45,EDT,25.3,P,21.6,P,3.19,P,715,P,11.4,P,140,P,8.2,P,0.3,P:<
USGS,1467042,2023-09-05 18:00,EDT,25.4,P,21.6,P,3.19,P,715,P,11.5,P,141,P,8.2,P,0.3,P:<
USGS,1467042,2023-09-05 18:15,EDT,25.4,P,21.6,P,3.19,P,715,P,11.5,P,140,P,8.2,P,0.3,P:<
USGS,1467042,2023-09-05 18:30,EDT,25.4,P,22.4,P,3.20,P,715,P,11.4,P,139,P,8.2,P,0.3,P:<
USGS,1467042,2023-09-05 18:45,EDT,25.4,P,22.4,P,3.20,P,720,P,11.3,P,138,P,8.2,P,0.3,P:<
USGS,1467042,2023-09-05 19:00,EDT,25.4,P,22.4,P,3.20,P,721,P,11.2,P,137,P,8.2,P,0.3,P:<
USGS,1467042,2023-09-05 19:15,EDT,25.4,P,22.4,P,3.20,P,720,P,11.2,P,137,P,8.2,P,0.3,P:<
USGS,1467042,2023-09-05 19:30,EDT,25.4,P,22.4,P,3.20,P,719,P,11.1,P,136,P,8.2,P,0.3,P:<
USGS,1467042,2023-09-05 19:45,EDT,25.4,P,22.4,P,3.20,P,719,P,11.0,P,135,P,8.3,P,0.3,P:<
USGS,1467042,2023-09-05 20:00,EDT,25.4,P,22.4,P,3.20,P,718,P,10.9,P,133,P,8.3,P,0.3,P:<
USGS,1467042,2023-09-05 20:15,EDT,25.4,P,22.4,P,3.20,P,717,P,10.7,P,130,P,8.2,P,0.3,P:<
USGS,1467042,2023-09-05 20:30,EDT,25.4,P,22.4,P,3.20,P,716,P,10.6,P,129,P,8.2,P,0.4,P
USGS,1467042,2023-09-05 20:45,EDT,25.3,P,22.4,P,3.20,P,715,P,10.4,P,127,P,8.2,P,0.3,P:<
USGS,1467042,2023-09-05 21:00,EDT,25.3,P,22.4,P,3.20,P,715,P,10.3,P,126,P,8.2,P,0.3,P:<
USGS,1467042,2023-09-05 21:15,EDT,25.3,P,22.4,P,3.20,P,714,P,10.1,P,123,P,8.2,P,0.3,P:<
USGS,1467042,2023-09-05 21:30,EDT,25.3,P,22.4,P,3.20,P,713,P,9.9,P,121,P,8.2,P,0.3,P:<
USGS,1467042,2023-09-05 21:45,EDT,25.3,P,22.4,P,3.20,P,713,P,9.8,P,120,P,8.2,P,0.3,P:<
USGS,1467042,2023-09-05 22:00,EDT,25.3,P,22.4,P,3.20,P,712,P,9.7,P,118,P,8.1,P,0.3,P:<
USGS,1467042,2023-09-05 22:15,EDT,25.3,P,22.4,P,3.20,P,712,P,9.6,P,117,P,8.1,P,0.3,P:<
USGS,1467042,2023-09-05 22:30,EDT,25.2,P,22.4,P,3.20,P,711,P,9.4,P,115,P,8.1,P,0.3,P:<
USGS,1467042,2023-09-05 22:45,EDT,25.2,P,22.4,P,3.20,P,710,P,9.2,P,112,P,8.1,P,0.3,P:<
USGS,1467042,2023-09-05 23:00,EDT,25.2,P,22.4,P,3.20,P,708,P,8.9,P,108,P,8.0,P,0.3,P:<
USGS,1467042,2023-09-05 23:15,EDT,25.2,P,22.4,P,3.20,P,707,P,8.6,P,105,P,8.0,P,0.3,P:<
USGS,1467042,2023-09-05 23:30,EDT,25.2,P,22.4,P,3.20,P,706,P,8.4,P,103,P,8.0,P,0.3,P:<
USGS,1467042,2023-09-05 23:45,EDT,25.1,P,22.4,P,3.20,P,706,P,8.3,P,100,P,7.9,P,0.3,P:<
USGS,1467042,2023-09-06 00:00,EDT,25.1,P,21.6,P,3.19,P,706,P,8.1,P,99,P,7.9,P,0.3,P:<
USGS,1467042,2023-09-06 00:15,EDT,25.1,P,22.4,P,3.20,P,706,P,8.0,P,97,P,7.9,P,0.3,P:<
USGS,1467042,2023-09-06 00:30,EDT,25.0,P,21.6,P,3.19,P,706,P,7.8,P,95,P,7.8,P,0.3,P:<
USGS,1467042,2023-09-06 00:45,EDT,25.0,P,22.4,P,3.20,P,706,P,7.7,P,93,P,7.8,P,0.3,P:<
USGS,1467042,2023-09-06 01:00,EDT,25.0,P,21.6,P,3.19,P,706,P,7.5,P,91,P,7.8,P,0.3,P:<
USGS,1467042,2023-09-06 01:15,EDT,24.9,P,21.6,P,3.19,P,706,P,7.4,P,89,P,7.7,P,0.3,P:<
USGS,1467042,2023-09-06 01:30,EDT,24.9,P,21.6,P,3.19,P,707,P,7.3,P,88,P,7.7,P,0.3,P:<
USGS,1467042,2023-09-06 01:45,EDT,24.9,P,22.4,P,3.20,P,707,P,7.2,P,87,P,7.7,P,0.3,P:<
USGS,1467042,2023-09-06 02:00,EDT,24.8,P,21.6,P,3.19,P,708,P,7.1,P,85,P,7.7,P,0.3,P:<
USGS,1467042,2023-09-06 02:15,EDT,24.8,P,22.4,P,3.20,P,708,P,7.0,P,84,P,7.6,P,0.3,P:<
USGS,1467042,2023-09-06 02:30,EDT,24.7,P,22.4,P,3.20,P,708,P,6.8,P,83,P,7.6,P,0.3,P:<
USGS,1467042,2023-09-06 02:45,EDT,24.7,P,22.4,P,3.20,P,709,P,6.8,P,82,P,7.6,P,0.3,P:<
USGS,1467042,2023-09-06 03:00,EDT,24.6,P,22.4,P,3.20,P,709,P,6.7,P,80,P,7.6,P,0.3,P:<
USGS,1467042,2023-09-06 03:15,EDT,24.6,P,22.4,P,3.20,P,709,P,6.6,P,79,P,7.6,P,0.3,P:<
USGS,1467042,2023-09-06 03:30,EDT,24.6,P,22.4,P,3.20,P,710,P,6.5,P,78,P,7.5,P,0.3,P:<
USGS,1467042,2023-09-06 03:45,EDT,24.5,P,22.4,P,3.20,P,710,P,6.4,P,77,P,7.5,P,0.3,P:<
USGS,1467042,2023-09-06 04:00,EDT,24.5,P,22.4,P,3.20,P,711,P,6.4,P,76,P,7.5,P,0.3,P:<
USGS,1467042,2023-09-06 04:15,EDT,24.4,P,22.4,P,3.20,P,711,P,6.3,P,75,P,7.5,P,0.3,P:<
USGS,1467042,2023-09-06 04:30,EDT,24.4,P,22.4,P,3.20,P,712,P,6.2,P,74,P,7.5,P,0.3,P:<
USGS,1467042,2023-09-06 04:45,EDT,24.3,P,22.4,P,3.20,P,712,P,6.1,P,73,P,7.5,P,0.3,P:<
USGS,1467042,2023-09-06 05:00,EDT,24.3,P,22.4,P,3.20,P,713,P,6.1,P,73,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-06 05:15,EDT,24.2,P,22.4,P,3.20,P,713,P,6.0,P,72,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-06 05:30,EDT,24.2,P,22.4,P,3.20,P,714,P,6.0,P,72,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-06 05:45,EDT,24.2,P,22.4,P,3.20,P,714,P,6.0,P,71,P,7.4,P,0.7,P
USGS,1467042,2023-09-06 06:00,EDT,24.1,P,23.5,P,3.21,P,715,P,5.9,P,70,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-06 06:15,EDT,24.1,P,23.5,P,3.21,P,715,P,5.8,P,70,P,7.4,P,0.5,P
USGS,1467042,2023-09-06 06:30,EDT,24.0,P,23.5,P,3.21,P,716,P,5.8,P,70,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-06 06:45,EDT,24.0,P,23.5,P,3.21,P,716,P,5.8,P,69,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-06 07:00,EDT,24.0,P,23.5,P,3.21,P,717,P,5.7,P,68,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-06 07:15,EDT,23.9,P,22.4,P,3.20,P,717,P,5.7,P,68,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-06 07:30,EDT,23.9,P,23.5,P,3.21,P,718,P,5.7,P,68,P,7.4,P,0.3,P:<
USGS,1467042,2023-09-06 07:45,EDT,23.9,P,23.5,P,3.21,P,719,P,5.7,P,68,P,7.4,P,0.3,P:<
