Total 2010 Population,zip code
12702,08318
1253,08319
1256,08320
247,08321
10524,08322
804,08323
526,08324
1761,08326
3070,08327
1347,08328
221,08329
28167,08330
36768,08332
979,08340
2239,08341
5030,08343
5847,08344
805,08345
843,08346
275,08348
2347,08349
825,08350
448,08352
516,08353
43355,08360
17352,08361
39554,08401
6354,08402
997,08403
10650,08406
6582,08501
11317,08502
17736,08505
5231,08510
826,08511
10105,08512
4477,08514
4637,08515
4986,08518
27869,08520
4767,08525
54392,08527
315,08528
8071,08530
6945,08533
12929,08534
5385,08535
20073,08536
47115,08540
5189,08542
19445,08550
5532,08551
682,08553
3818,08554
877,08555
6629,08558
4982,08559
3656,08560
226,08561
5371,08562
983,08608
13546,08609
30468,08610
28038,08611
38229,08618
22723,08619
14693,08620
9054,08628
12331,08629
22832,08638
7716,08640
3553,08641
32263,08648
18567,08690
15104,08691
92843,08701
843,08720
20512,08721
11045,08722
31641,08723
42352,08724
4774,08730
20009,08731
1484,08732
2752,08733
7651,08734
3114,08735
12578,08736
1042,08738
2010,08740
2488,08741
24405,08742
3528,08750
4212,08751
2074,08752
63678,08753
25302,08755
33217,08757
7043,08758
33263,08759
8551,08801
4067,08802
2771,08804
12254,08805
37972,08807
86,08808
6421,08809
8401,08810
14296,08812
46298,08816
44621,08817
39590,08820
354,08821
30354,08822
9016,08823
12115,08824
4707,08825
5838,08826
4629,08827
2178,08828
3725,08829
18459,08830
45620,08831
2863,08832
8796,08833
10344,08835
3845,08836
15847,08837
16558,08840
38367,08844
13635,08846
8435,08848
8281,08850
17220,08852
5247,08853
55961,08854
39898,08857
144,08858
21526,08859
53099,08861
12320,08863
29840,08865
5042,08867
6881,08869
18811,08872
49921,08873
22179,08876
23537,08879
4563,08880
16008,08882
8257,08884
7077,08886
1106,08887
10063,08889
17,08890
55223,08901
41153,08902
13982,08904
21102,10001
81410,10002
56024,10003
3089,10004
7135,10005
3011,10006
6988,10007
61347,10009
31834,10010
50984,10011
24090,10012
27700,10013
31959,10014
54183,10016
16575,10017
5229,10018
42870,10019
0,10020
43631,10021
31924,10022
60998,10023
59283,10024
94600,10025
34003,10026
59707,10027
45141,10028
76003,10029
26999,10030
56438,10031
57331,10032
53926,10033
38908,10034
33969,10035
24711,10036
17416,10037
20300,10038
24527,10039
41905,10040
11661,10044
32270,10065
5199,10069
26121,10075
3,10103
0,10110
0,10111
0,10112
0,10115
92,10119
60453,10128
0,10152
0,10153
0,10154
1685,10162
2,10165
0,10167
0,10168
0,10169
2,10170
0,10171
0,10172
2,10173
0,10174
0,10177
9,10199
0,10271
0,10278
0,10279
7853,10280
4783,10282
39706,10301
19088,10302
26337,10303
42193,10304
41749,10305
55909,10306
14096,10307
27357,10308
32519,10309
24962,10310
0,10311
59304,10312
85510,10314
45713,10451
75371,10452
78309,10453
37337,10454
39665,10455
86547,10456
70496,10457
79492,10458
47308,10459
57311,10460
50502,10461
75784,10462
67970,10463
4534,10464
42230,10465
67813,10466
97060,10467
76103,10468
66631,10469
15293,10470
22922,10471
66358,10472
58519,10473
12281,10474
40931,10475
1219,10501
5487,10502
108,10503
7987,10504
851,10505
5790,10506
6408,10507
19507,10509
9988,10510
2246,10511
25590,10512
11946,10514
5289,10516
539,10517
1268,10518
316,10519
12810,10520
10875,10522
7444,10523
4421,10524
1809,10526
908,10527
12280,10528
12604,10530
4931,10532
7322,10533
555,10535
10739,10536
2416,10537
16597,10538
26339,10541
20135,10543
141,10545
1277,10546
7647,10547
3487,10548
16638,10549
37144,10550
19786,10552
10170,10553
4737,10560
31796,10562
23570,10566
19929,10567
12680,10570
38352,10573
5116,10576
6552,10577
681,10578
8675,10579
17208,10580
38982,10583
2282,10588
8475,10589
6767,10590
22540,10591
5117,10594
8195,10595
1729,10596
968,10597
28647,10598
11376,10601
17045,10603
11250,10604
18126,10605
16499,10606
6824,10607
63393,10701
20301,10703
30165,10704
38777,10705
8679,10706
10097,10707
21225,10708
9292,10709
25120,10710
40827,10801
12435,10803
14146,10804
18414,10805
23465,10901
21,10910
2,10911
5532,10913
414,10914
119,10915
4540,10916
1968,10917
11647,10918
1040,10919
8554,10920
4135,10921
1559,10922
8732,10923
13120,10924
4539,10925
3203,10926
11910,10927
4175,10928
8958,10930
1023,10931
60,10932
473,10933
48418,10940
13779,10941
47226,10950
38917,10952
252,10953
23045,10954
31521,10956
3291,10958
15093,10960
5950,10962
4298,10963
1472,10964
14791,10965
2353,10968
1267,10969
9993,10970
2126,10973
3152,10974
281,10975
2258,10976
59048,10977
234,10979
13383,10980
5532,10983
2842,10984
58,10985
1974,10986
3395,10987
896,10988
9293,10989
20631,10990
9621,10992
4769,10993
7085,10994
6756,10996
3122,10998
26883,11001
41356,11003
14016,11004
1806,11005
23821,11010
5914,11020
17729,11021
9027,11023
8002,11024
17962,11030
40782,11040
520,11042
30171,11050
8344,11096
25484,11101
34133,11102
38780,11103
27232,11104
36688,11105
38875,11106
3523,11109
51128,11201
76174,11203
78134,11204
40366,11205
81677,11206
93386,11207
94469,11208
68853,11209
62008,11210
90117,11211
84500,11212
63767,11213
88630,11214
63488,11215
54316,11216
35881,11217
75220,11218
92221,11219
99598,11220
78895,11221
36934,11222
78731,11223
47621,11224
56829,11225
101572,11226
41788,11228
80018,11229
86408,11230
33336,11231
28265,11232
67053,11233
87757,11234
79132,11235
93877,11236
49896,11237
49262,11238
13393,11239
0,11351
54878,11354
85871,11355
23438,11356
39150,11357
37546,11358
0,11359
18884,11360
28606,11361
17823,11362
6988,11363
34555,11364
42252,11365
13532,11366
41047,11367
109931,11368
38615,11369
39688,11370
0,11371
66636,11372
100820,11373
43600,11374
68733,11375
89830,11377
34981,11378
34821,11379
98592,11385
18556,11411
34882,11412
38912,11413
26148,11414
19341,11415
24861,11416
28967,11417
36256,11418
47211,11419
44354,11420
39127,11421
30425,11422
29987,11423
0,11424
0,11425
17590,11426
23593,11427
19168,11428
25105,11429
184,11430
60809,11432
32687,11433
59129,11434
53687,11435
17949,11436
0,11451
19148,11501
7406,11507
2653,11509
33048,11510
4673,11514
7556,11516
10549,11518
43341,11520
27273,11530
27633,11542
12065,11545
793,11547
2780,11548
2922,11549
56435,11550
23616,11552
26034,11553
38132,11554
17,11556
7823,11557
8370,11558
8176,11559
6464,11560
37280,11561
22666,11563
8690,11565
35321,11566
4555,11568
1398,11569
26646,11570
30574,11572
16272,11575
12366,11576
12337,11577
5055,11579
40113,11580
20844,11581
45768,11590
10480,11596
13328,11598
60035,11691
18540,11692
11916,11693
20408,11694
4079,11697
27109,11701
14498,11702
16415,11703
40222,11704
8030,11705
62543,11706
6669,11709
34496,11710
10401,11713
22658,11714
4752,11715
10700,11716
60745,11717
3103,11718
3589,11719
29189,11720
6292,11721
35177,11722
3220,11724
29150,11725
19857,11726
29030,11727
28032,11729
14712,11730
30184,11731
3430,11732
18949,11733
32098,11735
17638,11738
1223,11739
9454,11740
27655,11741
13261,11742
42230,11743
67094,11746
19803,11747
3345,11749
14961,11751
9531,11752
12014,11753
18958,11754
12387,11755
42791,11756
45700,11757
53804,11758
22360,11762
28506,11763
13200,11764
737,11765
12635,11766
14530,11767
21902,11768
9506,11769
137,11770
10007,11771
44837,11772
24235,11776
8968,11777
12709,11778
38421,11779
15524,11780
15814,11782
21288,11783
24655,11784
6344,11786
35772,11787
16821,11788
7895,11789
18511,11790
25076,11791
8523,11792
32298,11793
3165,11794
26030,11795
4056,11796
9041,11797
15347,11798
39553,11801
28127,11803
5010,11804
27172,11901
1343,11930
151,11931
1398,11932
6844,11933
7263,11934
3304,11935
15398,11937
926,11939
5210,11940
1986,11941
4603,11942
4299,11944
14068,11946
416,11947
1123,11948
14573,11949
16268,11950
13680,11951
4637,11952
13553,11953
3326,11954
3285,11955
349,11956
743,11957
635,11958
939,11959
1084,11960
12834,11961
494,11962
6622,11963
1858,11964
534,11965
26583,11967
11593,11968
522,11970
5818,11971
1321,11972
9,11973
408,11975
1565,11976
2467,11977
3255,11978
4990,11980
60,12007
497,12008
7164,12009
28937,12010
3010,12015
435,12017
7930,12018
14740,12019
31192,12020
929,12022
2196,12023
31,12024
5505,12025
3882,12027
1172,12028
1113,12029
175,12031
836,12032
7851,12033
802,12035
228,12036
4015,12037
113,12040
481,12041
271,12042
8509,12043
584,12045
817,12046
19664,12047
7070,12051
1568,12052
4587,12053
16918,12054
2310,12056
1835,12057
1445,12058
1632,12059
1507,12060
9050,12061
1776,12062
444,12063
563,12064
41776,12065
2143,12066
1506,12067
3201,12068
256,12069
1410,12070
270,12071
2890,12072
2963,12074
3418,12075
1500,12076
6246,12077
23773,12078
3795,12083
4271,12084
479,12085
1865,12086
1073,12087
69,12089
6262,12090
1304,12092
1666,12093
2268,12094
12606,12095
2193,12106
416,12108
21908,12110
189,12115
1920,12116
3256,12117
13897,12118
613,12120
1916,12121
4582,12122
5124,12123
606,12124
1373,12125
987,12130
115,12131
338,12132
3516,12134
804,12136
1679,12137
3168,12138
295,12139
1702,12140
5137,12143
20555,12144
499,12147
4569,12148
2474,12149
914,12150
708,12151
814,12153
2818,12154
1977,12155
848,12156
4061,12157
6309,12158
7896,12159
944,12160
160,12161
365,12164
175,12165
1363,12166
2438,12167
1952,12168
306,12169
4945,12170
405,12172
1753,12173
345,12174
797,12175
198,12176
518,12177
53606,12180
14733,12182
2620,12183
7148,12184
2037,12185
6277,12186
697,12187
10980,12188
17568,12189
674,12190
1722,12192
2016,12193
207,12194
154,12195
3031,12196
2233,12197
7903,12198
9628,12202
29952,12203
7349,12204
26977,12205
16395,12206
1948,12207
20702,12208
10121,12209
10158,12210
11303,12211
6489,12222
27582,12302
29857,12303
21482,12304
5716,12305
25636,12306
7692,12307
15335,12308
29343,12309
35040,12401
3385,12404
780,12405
823,12406
173,12407
804,12409
397,12410
497,12411
673,12412
2948,12413
10510,12414
277,12416
581,12417
537,12418
722,12419
363,12420
470,12421
339,12422
1097,12423
250,12424
576,12427
6602,12428
281,12429
1194,12430
1381,12431
492,12432
483,12433
751,12434
326,12435
417,12436
59,12438
305,12439
1980,12440
114,12441
953,12442
3825,12443
497,12444
5061,12446
388,12448
3367,12449
183,12450
1674,12451
213,12452
366,12453
297,12454
1988,12455
639,12456
763,12457
3232,12458
161,12459
277,12460
1634,12461
1484,12463
1020,12464
266,12465
2471,12466
1036,12468
677,12469
536,12470
215,12471
1572,12472
861,12473
1162,12474
354,12475
18787,12477
634,12480
1356,12481
680,12482
259,12483
2733,12484
865,12485
1523,12486
3268,12487
1292,12489
110,12490
1675,12491
271,12492
495,12493
764,12494
265,12495
1634,12496
4851,12498
2457,12501
1164,12502
775,12503
1395,12504
167,12507
19880,12508
127,12512
651,12513
2938,12514
1549,12515
1833,12516
509,12517
5870,12518
3109,12520
1644,12521
5172,12522
1798,12523
15598,12524
3311,12525
3686,12526
147,12527
13344,12528
2859,12529
124,12530
3601,12531
25307,12533
17867,12534
14578,12538
7802,12540
5913,12542
3001,12543
4763,12545
3039,12546
2891,12547
1494,12548
10201,12549
54447,12550
24438,12553
18308,12561
8084,12563
7338,12564
1487,12565
10753,12566
2854,12567
9826,12569
7699,12570
9918,12571
9123,12572
329,12574
2258,12575
2029,12577
2411,12578
4402,12580
2246,12581
6191,12582
2451,12583
885,12585
12540,12586
17228,12589
35102,12590
1486,12592
4275,12594
43398,12601
42810,12603
586,12604
11324,12701
1207,12719
172,12720
6627,12721
158,12722
1826,12723
245,12724
277,12725
1162,12726
1874,12729
786,12732
1446,12733
867,12734
118,12736
1910,12737
320,12738
1886,12740
351,12741
181,12742
389,12743
178,12745
937,12746
1714,12747
2076,12748
300,12749
187,12750
1054,12751
242,12752
7221,12754
4042,12758
1649,12759
482,12760
512,12762
942,12763
1802,12764
885,12765
437,12766
126,12767
1131,12768
253,12769
296,12770
14511,12771
2297,12775
2180,12776
764,12777
633,12778
2460,12779
2312,12780
307,12781
1668,12783
94,12784
1024,12785
665,12786
452,12787
2908,12788
1838,12789
4518,12790
737,12791
335,12792
14707,12801
7567,12803
26540,12804
306,12808
3528,12809
627,12810
127,12811
150,12812
1574,12814
871,12815
4610,12816
2274,12817
403,12819
2750,12821
6200,12822
238,12823
894,12824
3877,12827
9448,12828
17416,12831
7106,12832
4401,12833
6594,12834
2603,12835
574,12836
857,12837
608,12838
13588,12839
77,12841
1166,12842
600,12843
199,12844
4842,12845
3298,12846
605,12847
385,12849
2835,12850
366,12851
436,12852
1770,12853
259,12855
187,12856
498,12857
59,12858
2220,12859
748,12860
609,12861
17,12862
533,12863
36,12864
3663,12865
36915,12866
1509,12870
4084,12871
31,12872
736,12873
142,12874
719,12878
5025,12883
486,12884
4602,12885
269,12886
4972,12887
33439,12901
1217,12903
2148,12910
36,12911
1998,12912
1157,12913
1044,12914
2135,12916
1403,12917
2381,12918
3037,12919
2842,12920
2410,12921
65,12922
632,12923
158,12924
2208,12926
224,12927
2028,12928
3938,12929
634,12930
1236,12932
17,12933
1074,12934
1748,12935
599,12936
1572,12937
205,12939
1428,12941
646,12942
459,12943
4080,12944
638,12945
5492,12946
929,12950
546,12952
15836,12953
381,12955
1259,12956
1726,12957
1929,12958
1369,12959
1148,12960
180,12961
5499,12962
161,12964
516,12965
2915,12966
1223,12967
423,12969
963,12970
6364,12972
187,12973
1599,12974
265,12975
260,12976
1753,12977
403,12978
2304,12979
1304,12980
2253,12981
7494,12983
1072,12985
6120,12986
201,12987
1010,12989
4778,12992
1623,12993
2086,12996
1239,12997
526,12998
150,13020
39506,13021
1733,13024
1914,13026
31637,13027
1350,13028
7109,13029
3892,13030
15551,13031
12790,13032
3556,13033
1989,13034
8617,13035
8680,13036
8897,13037
17537,13039
2758,13040
10705,13041
2356,13042
2512,13044
30112,13045
153,13051
1679,13052
5015,13053
1582,13054
14992,13057
2806,13060
1040,13061
173,13062
1898,13063
64,13064
12390,13066
5368,13068
24931,13069
1023,13071
1123,13072
6423,13073
4488,13074
2393,13076
6735,13077
9866,13078
3631,13080
1169,13081
4871,13082
1809,13083
4409,13084
168,13087
22156,13088
30124,13090
2606,13092
2508,13101
85,13102
326,13103
15567,13104
6175,13108
2338,13110
1700,13111
1973,13112
287,13113
6356,13114
224,13115
3457,13116
188,13117
6382,13118
2328,13120
1174,13122
314,13123
124,13124
37205,13126
3895,13131
4244,13132
119,13134
6617,13135
534,13136
61,13138
4488,13140
596,13141
6451,13142
2873,13143
1531,13144
1926,13145
2443,13146
1281,13147
10750,13148
7941,13152
399,13153
663,13155
2000,13156
695,13157
1855,13158
5184,13159
2027,13160
385,13162
339,13163
2338,13164
10741,13165
5610,13166
3342,13167
5438,13202
16029,13203
19931,13204
19201,13205
16443,13206
13897,13207
22854,13208
13243,13209
27606,13210
6517,13211
20356,13212
8793,13214
15245,13215
15363,13219
8891,13224
0,13290
98,13301
1610,13302
1153,13303
1684,13304
293,13305
3625,13308
5889,13309
624,13310
331,13312
526,13313
443,13314
1419,13315
6460,13316
3784,13317
1325,13318
1079,13319
2018,13320
1049,13321
1076,13322
11323,13323
2149,13324
866,13325
5561,13326
2056,13327
1267,13328
3889,13329
189,13331
2460,13332
62,13333
1374,13334
1590,13335
790,13337
1206,13338
6941,13339
8205,13340
102,13341
165,13342
1658,13343
177,13345
6735,13346
1469,13348
10093,13350
65,13352
86,13353
3342,13354
905,13355
11096,13357
333,13360
824,13361
60,13362
2315,13363
243,13364
8906,13365
8830,13367
1118,13368
1534,13402
7372,13403
236,13404
725,13406
5453,13407
4280,13408
2374,13409
241,13410
3264,13411
16135,13413
77,13415
2271,13416
3305,13417
255,13418
1266,13420
14125,13421
2725,13424
1970,13425
1635,13428
2069,13431
1820,13433
286,13435
108,13436
460,13437
3789,13438
3950,13439
42986,13440
51,13441
104,13450
4629,13452
826,13454
4164,13456
2222,13459
4429,13460
3083,13461
1189,13464
451,13468
847,13469
725,13470
3540,13471
310,13472
766,13473
28,13475
3032,13476
1452,13477
3083,13478
3532,13480
256,13483
176,13484
1132,13485
815,13486
98,13488
658,13489
1361,13490
3641,13491
11596,13492
2070,13493
314,13494
2144,13495
38546,13501
33257,13502
38158,13601
3881,13602
9760,13603
4777,13605
2716,13606
1822,13607
1719,13608
2852,13612
2726,13613
357,13614
1271,13615
1880,13616
11299,13617
1711,13618
10901,13619
2197,13620
650,13621
2432,13622
49,13623
5457,13624
1868,13625
2267,13626
220,13628
1525,13630
345,13633
3984,13634
1092,13635
282,13636
4491,13637
378,13638
243,13639
271,13640
91,13641
10088,13642
19,13643
2211,13646
69,13647
2424,13648
1391,13650
127,13651
1815,13652
2461,13654
3512,13655
2861,13656
2357,13658
593,13659
1891,13660
1646,13661
16582,13662
399,13664
882,13665
266,13666
3181,13667
3329,13668
16452,13669
430,13670
602,13672
2249,13673
126,13674
160,13675
16646,13676
93,13677
211,13678
1853,13679
1244,13680
897,13681
877,13682
1131,13684
2272,13685
479,13687
846,13690
3176,13691
27,13692
503,13693
1507,13694
134,13695
87,13696
2281,13697
2805,13730
1162,13731
8153,13732
5216,13733
2287,13734
2338,13736
953,13739
554,13740
3806,13743
1137,13744
2539,13746
3800,13748
1092,13750
189,13751
782,13752
5848,13753
3310,13754
1228,13755
613,13756
1045,13757
44264,13760
201,13774
1631,13775
513,13776
727,13777
5948,13778
1045,13780
755,13782
2670,13783
172,13784
464,13786
3629,13787
991,13788
19104,13790
105,13794
3800,13795
1236,13796
2250,13797
1398,13801
718,13802
3975,13803
391,13804
205,13806
1199,13807
1771,13808
1517,13809
1149,13810
4354,13811
2348,13812
977,13813
13999,13815
22455,13820
3442,13825
58,13826
11759,13827
5042,13830
709,13832
4255,13833
118,13834
1511,13835
4409,13838
1405,13839
529,13841
695,13842
1888,13843
724,13844
83,13845
305,13846
67,13847
4551,13849
22004,13850
6596,13856
182,13859
94,13860
432,13861
4189,13862
688,13863
1149,13864
6371,13865
19773,13901
6177,13902
18763,13903
9579,13904
28026,13905
9464,14001
12704,14004
1986,14005
9858,14006
1467,14008
5672,14009
9822,14011
2362,14012
1751,14013
23306,14020
1688,14024
3039,14025
674,14026
1595,14028
1807,14030
9392,14031
7989,14032
2219,14033
2742,14034
125,14035
5201,14036
1166,14037
101,14039
2217,14040
237,14041
3969,14042
24742,14043
6440,14047
15072,14048
19533,14051
17329,14052
1344,14054
1405,14055
8116,14057
2285,14058
8933,14059
443,14060
349,14061
3329,14062
14870,14063
1896,14065
1318,14066
5040,14067
7150,14068
844,14069
6732,14070
20374,14072
41937,14075
4330,14080
3095,14081
426,14082
7353,14085
31847,14086
1079,14091
11086,14092
50666,14094
2958,14098
1905,14101
1281,14102
11183,14103
4566,14105
5882,14108
1117,14109
3352,14111
85,14112
703,14113
45100,14120
3782,14125
588,14126
29961,14127
1591,14129
265,14130
5283,14131
6218,14132
104,14134
119,14135
5033,14136
2018,14138
2125,14139
7728,14141
1214,14143
1618,14145
41676,14150
1663,14167
36,14168
151,14169
2286,14170
2077,14171
3200,14172
396,14173
5794,14174
11549,14201
3911,14202
1618,14203
8691,14204
20751,14206
23552,14207
11125,14208
7926,14209
14694,14210
22611,14211
